filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes,shape,x,y,width,height,Class
68.jpg,86560,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,2,"{""name"":""rect"",""x"":500,""y"":92,""width"":68,""height"":34}","{""class_name"":""hardhat""}",rect,500,92,68,34,hardhat
68.jpg,86560,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,3,"{""name"":""rect"",""x"":614,""y"":91,""width"":57,""height"":46}","{""class_name"":""hardhat""}",rect,614,91,57,46,hardhat
68.jpg,86560,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,4,"{""name"":""rect"",""x"":720,""y"":94,""width"":67,""height"":40}","{""class_name"":""hardhat""}",rect,720,94,67,40,hardhat
68.jpg,86560,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,5,"{""name"":""rect"",""x"":239,""y"":135,""width"":111,""height"":158}","{""class_name"":""vest""}",rect,239,135,111,158,vest
68.jpg,86560,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,6,"{""name"":""rect"",""x"":364,""y"":167,""width"":99,""height"":133}","{""class_name"":""vest""}",rect,364,167,99,133,vest
68.jpg,86560,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,7,"{""name"":""rect"",""x"":474,""y"":158,""width"":115,""height"":139}","{""class_name"":""vest""}",rect,474,158,115,139,vest
68.jpg,86560,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,8,"{""name"":""rect"",""x"":604,""y"":179,""width"":90,""height"":132}","{""class_name"":""vest""}",rect,604,179,90,132,vest
68.jpg,86560,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,9,"{""name"":""rect"",""x"":721,""y"":173,""width"":109,""height"":143}","{""class_name"":""vest""}",rect,721,173,109,143,vest
68.jpg,86560,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,10,"{""name"":""rect"",""x"":252,""y"":492,""width"":44,""height"":45}","{""class_name"":""boots""}",rect,252,492,44,45,boots
68.jpg,86560,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,11,"{""name"":""rect"",""x"":294,""y"":478,""width"":74,""height"":34}","{""class_name"":""boots""}",rect,294,478,74,34,boots
68.jpg,86560,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,12,"{""name"":""rect"",""x"":391,""y"":484,""width"":65,""height"":39}","{""class_name"":""boots""}",rect,391,484,65,39,boots
68.jpg,86560,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,13,"{""name"":""rect"",""x"":488,""y"":474,""width"":39,""height"":32}","{""class_name"":""boots""}",rect,488,474,39,32,boots
68.jpg,86560,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,14,"{""name"":""rect"",""x"":561,""y"":476,""width"":25,""height"":28}","{""class_name"":""boots""}",rect,561,476,25,28,boots
68.jpg,86560,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,15,"{""name"":""rect"",""x"":600,""y"":473,""width"":57,""height"":29}","{""class_name"":""boots""}",rect,600,473,57,29,boots
68.jpg,86560,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,16,"{""name"":""rect"",""x"":655,""y"":473,""width"":36,""height"":29}","{""class_name"":""boots""}",rect,655,473,36,29,boots
68.jpg,86560,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,17,"{""name"":""rect"",""x"":698,""y"":464,""width"":75,""height"":40}","{""class_name"":""boots""}",rect,698,464,75,40,boots
68.jpg,86560,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,18,"{""name"":""rect"",""x"":799,""y"":482,""width"":30,""height"":35}","{""class_name"":""boots""}",rect,799,482,30,35,boots
69.jpg,11065,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":141,""y"":41,""width"":22,""height"":10}","{""class_name"":""hardhat""}",rect,141,41,22,10,hardhat
69.jpg,11065,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":197,""y"":48,""width"":23,""height"":10}","{""class_name"":""hardhat""}",rect,197,48,23,10,hardhat
69.jpg,11065,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":137,""y"":64,""width"":25,""height"":40}","{""class_name"":""vest""}",rect,137,64,25,40,vest
69.jpg,11065,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":196,""y"":65,""width"":30,""height"":39}","{""class_name"":""vest""}",rect,196,65,30,39,vest
69.jpg,11065,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":141,""y"":160,""width"":18,""height"":8}","{""class_name"":""boots""}",rect,141,160,18,8,boots
70.jpg,113606,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,0,"{""name"":""rect"",""x"":163,""y"":25,""width"":81,""height"":42}","{""class_name"":""hardhat""}",rect,163,25,81,42,hardhat
70.jpg,113606,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,1,"{""name"":""rect"",""x"":408,""y"":23,""width"":86,""height"":41}","{""class_name"":""hardhat""}",rect,408,23,86,41,hardhat
70.jpg,113606,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,2,"{""name"":""rect"",""x"":366,""y"":81,""width"":62,""height"":40}","{""class_name"":""hardhat""}",rect,366,81,62,40,hardhat
70.jpg,113606,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,3,"{""name"":""rect"",""x"":119,""y"":62,""width"":50,""height"":44}","{""class_name"":""hardhat""}",rect,119,62,50,44,hardhat
70.jpg,113606,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,4,"{""name"":""rect"",""x"":347,""y"":140,""width"":86,""height"":154}","{""class_name"":""vest""}",rect,347,140,86,154,vest
70.jpg,113606,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,5,"{""name"":""rect"",""x"":424,""y"":89,""width"":98,""height"":178}","{""class_name"":""vest""}",rect,424,89,98,178,vest
70.jpg,113606,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,6,"{""name"":""rect"",""x"":127,""y"":107,""width"":143,""height"":191}","{""class_name"":""vest""}",rect,127,107,143,191,vest
71.jpg,13184,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,0,"{""name"":""rect"",""x"":12,""y"":8,""width"":51,""height"":29}","{""class_name"":""hardhat""}",rect,12,8,51,29,hardhat
71.jpg,13184,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,1,"{""name"":""rect"",""x"":50,""y"":36,""width"":23,""height"":18}","{""class_name"":""hardhat""}",rect,50,36,23,18,hardhat
71.jpg,13184,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,2,"{""name"":""rect"",""x"":72,""y"":40,""width"":23,""height"":14}","{""class_name"":""hardhat""}",rect,72,40,23,14,hardhat
71.jpg,13184,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,3,"{""name"":""rect"",""x"":104,""y"":37,""width"":21,""height"":13}","{""class_name"":""hardhat""}",rect,104,37,21,13,hardhat
71.jpg,13184,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,4,"{""name"":""rect"",""x"":151,""y"":43,""width"":14,""height"":8}","{""class_name"":""hardhat""}",rect,151,43,14,8,hardhat
71.jpg,13184,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,5,"{""name"":""rect"",""x"":221,""y"":42,""width"":11,""height"":12}","{""class_name"":""hardhat""}",rect,221,42,11,12,hardhat
71.jpg,13184,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,6,"{""name"":""rect"",""x"":242,""y"":57,""width"":24,""height"":34}","{""class_name"":""vest""}",rect,242,57,24,34,vest
71.jpg,13184,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,7,"{""name"":""rect"",""x"":102,""y"":57,""width"":31,""height"":35}","{""class_name"":""vest""}",rect,102,57,31,35,vest
71.jpg,13184,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,8,"{""name"":""rect"",""x"":145,""y"":59,""width"":27,""height"":28}","{""class_name"":""vest""}",rect,145,59,27,28,vest
71.jpg,13184,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,9,"{""name"":""rect"",""x"":39,""y"":68,""width"":43,""height"":63}","{""class_name"":""vest""}",rect,39,68,43,63,vest
71.jpg,13184,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,10,"{""name"":""rect"",""x"":126,""y"":145,""width"":19,""height"":10}","{""class_name"":""boots""}",rect,126,145,19,10,boots
71.jpg,13184,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,11,"{""name"":""rect"",""x"":149,""y"":132,""width"":15,""height"":10}","{""class_name"":""boots""}",rect,149,132,15,10,boots
71.jpg,13184,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,12,"{""name"":""rect"",""x"":239,""y"":126,""width"":12,""height"":12}","{""class_name"":""boots""}",rect,239,126,12,12,boots
71.jpg,13184,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,13,"{""name"":""rect"",""x"":251,""y"":124,""width"":13,""height"":11}","{""class_name"":""boots""}",rect,251,124,13,11,boots
71.jpg,13184,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,14,"{""name"":""rect"",""x"":113,""y"":149,""width"":9,""height"":9}","{""class_name"":""boots""}",rect,113,149,9,9,boots
71.jpg,13184,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,15,"{""name"":""rect"",""x"":78,""y"":170,""width"":15,""height"":12}","{""class_name"":""boots""}",rect,78,170,15,12,boots
72.jpg,126769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,0,"{""name"":""rect"",""x"":193,""y"":179,""width"":76,""height"":50}","{""class_name"":""hardhat""}",rect,193,179,76,50,hardhat
72.jpg,126769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,1,"{""name"":""rect"",""x"":327,""y"":205,""width"":66,""height"":43}","{""class_name"":""hardhat""}",rect,327,205,66,43,hardhat
72.jpg,126769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,2,"{""name"":""rect"",""x"":836,""y"":95,""width"":199,""height"":122}","{""class_name"":""hardhat""}",rect,836,95,199,122,hardhat
72.jpg,126769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,3,"{""name"":""rect"",""x"":137,""y"":255,""width"":162,""height"":154}","{""class_name"":""vest""}",rect,137,255,162,154,vest
72.jpg,126769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,4,"{""name"":""rect"",""x"":334,""y"":282,""width"":109,""height"":149}","{""class_name"":""vest""}",rect,334,282,109,149,vest
72.jpg,126769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,5,"{""name"":""rect"",""x"":330,""y"":679,""width"":100,""height"":35}","{""class_name"":""boots""}",rect,330,679,100,35,boots
72.jpg,126769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,6,"{""name"":""rect"",""x"":132,""y"":695,""width"":56,""height"":32}","{""class_name"":""boots""}",rect,132,695,56,32,boots
72.jpg,126769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,7,"{""name"":""rect"",""x"":251,""y"":694,""width"":48,""height"":24}","{""class_name"":""boots""}",rect,251,694,48,24,boots
73.jpg,51818,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":111,""y"":338,""width"":50,""height"":33}","{""class_name"":""boots""}",rect,111,338,50,33,boots
73.jpg,51818,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":173,""y"":351,""width"":37,""height"":43}","{""class_name"":""boots""}",rect,173,351,37,43,boots
73.jpg,51818,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":104,""y"":0,""width"":60,""height"":41}","{""class_name"":""hardhat""}",rect,104,0,60,41,hardhat
74.jpg,53876,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":38,""y"":11,""width"":39,""height"":28}","{""class_name"":""hardhat""}",rect,38,11,39,28,hardhat
74.jpg,53876,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":23,""y"":43,""width"":53,""height"":85}","{""class_name"":""vest""}",rect,23,43,53,85,vest
74.jpg,53876,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":124,""y"":134,""width"":37,""height"":35}","{""class_name"":""hardhat""}",rect,124,134,37,35,hardhat
74.jpg,53876,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":109,""y"":163,""width"":47,""height"":83}","{""class_name"":""vest""}",rect,109,163,47,83,vest
74.jpg,53876,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":31,""y"":229,""width"":44,""height"":19}","{""class_name"":""boots""}",rect,31,229,44,19,boots
75.jpg,47749,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":49,""y"":55,""width"":67,""height"":93}","{""class_name"":""hardhat""}",rect,49,55,67,93,hardhat
75.jpg,47749,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":353,""y"":279,""width"":81,""height"":84}","{""class_name"":""boots""}",rect,353,279,81,84,boots
75.jpg,47749,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":225,""y"":352,""width"":99,""height"":85}","{""class_name"":""boots""}",rect,225,352,99,85,boots
75.jpg,47749,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":117,""y"":77,""width"":176,""height"":138}","{""class_name"":""vest""}",rect,117,77,176,138,vest
76.jpg,86262,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":156,""y"":264,""width"":22,""height"":21}","{""class_name"":""boots""}",rect,156,264,22,21,boots
76.jpg,86262,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":137,""y"":175,""width"":33,""height"":32}","{""class_name"":""boots""}",rect,137,175,33,32,boots
76.jpg,86262,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":167,""y"":19,""width"":29,""height"":23}","{""class_name"":""hardhat""}",rect,167,19,29,23,hardhat
76.jpg,86262,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":143,""y"":48,""width"":69,""height"":112}","{""class_name"":""vest""}",rect,143,48,69,112,vest
77.jpg,9816,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":78,""y"":75,""width"":32,""height"":41}","{""class_name"":""mask""}",rect,78,75,32,41,mask
77.jpg,9816,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":128,""y"":92,""width"":35,""height"":37}","{""class_name"":""mask""}",rect,128,92,35,37,mask
77.jpg,9816,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":54,""y"":45,""width"":71,""height"":42}","{""class_name"":""hardhat""}",rect,54,45,71,42,hardhat
77.jpg,9816,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":118,""y"":52,""width"":49,""height"":29}","{""class_name"":""hardhat""}",rect,118,52,49,29,hardhat
78.jpg,180314,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,0,"{""name"":""rect"",""x"":309,""y"":263,""width"":246,""height"":204}","{""class_name"":""hardhat""}",rect,309,263,246,204,hardhat
78.jpg,180314,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,1,"{""name"":""rect"",""x"":1053,""y"":150,""width"":305,""height"":265}","{""class_name"":""hardhat""}",rect,1053,150,305,265,hardhat
78.jpg,180314,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,2,"{""name"":""rect"",""x"":651,""y"":119,""width"":307,""height"":261}","{""class_name"":""hardhat""}",rect,651,119,307,261,hardhat
78.jpg,180314,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,3,"{""name"":""rect"",""x"":277,""y"":434,""width"":137,""height"":160}","{""class_name"":""mask""}",rect,277,434,137,160,mask
78.jpg,180314,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,4,"{""name"":""rect"",""x"":618,""y"":271,""width"":123,""height"":160}","{""class_name"":""mask""}",rect,618,271,123,160,mask
78.jpg,180314,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,5,"{""name"":""rect"",""x"":1048,""y"":335,""width"":137,""height"":152}","{""class_name"":""mask""}",rect,1048,335,137,152,mask
78.jpg,180314,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,6,"{""name"":""rect"",""x"":630,""y"":469,""width"":404,""height"":584}","{""class_name"":""vest""}",rect,630,469,404,584,vest
78.jpg,180314,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,7,"{""name"":""rect"",""x"":168,""y"":558,""width"":442,""height"":495}","{""class_name"":""vest""}",rect,168,558,442,495,vest
78.jpg,180314,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,8,"{""name"":""rect"",""x"":1051,""y"":507,""width"":392,""height"":535}","{""class_name"":""vest""}",rect,1051,507,392,535,vest
79.jpg,6979,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":115,""y"":41,""width"":56,""height"":86}","{""class_name"":""mask""}",rect,115,41,56,86,mask
79.jpg,6979,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":207,""y"":67,""width"":46,""height"":36}","{""class_name"":""mask""}",rect,207,67,46,36,mask
79.jpg,6979,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":196,""y"":19,""width"":64,""height"":45}","{""class_name"":""hardhat""}",rect,196,19,64,45,hardhat
80.jpg,14025,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,0,"{""name"":""rect"",""x"":38,""y"":5,""width"":83,""height"":42}","{""class_name"":""hardhat""}",rect,38,5,83,42,hardhat
80.jpg,14025,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,1,"{""name"":""rect"",""x"":120,""y"":9,""width"":69,""height"":37}","{""class_name"":""hardhat""}",rect,120,9,69,37,hardhat
80.jpg,14025,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,2,"{""name"":""rect"",""x"":182,""y"":26,""width"":46,""height"":34}","{""class_name"":""hardhat""}",rect,182,26,46,34,hardhat
80.jpg,14025,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,3,"{""name"":""rect"",""x"":70,""y"":63,""width"":48,""height"":34}","{""class_name"":""mask""}",rect,70,63,48,34,mask
80.jpg,14025,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,4,"{""name"":""rect"",""x"":134,""y"":59,""width"":49,""height"":39}","{""class_name"":""mask""}",rect,134,59,49,39,mask
80.jpg,14025,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,5,"{""name"":""rect"",""x"":183,""y"":70,""width"":38,""height"":36}","{""class_name"":""mask""}",rect,183,70,38,36,mask
